date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
9/27/2011,26.0001,26.9901,25.5699,26.19,674429,1.746,2.63,12167520.9
9/28/2011,26.0001,26.4999,24.51,24.5901,723206,1.6393,-6.11,12434931.15
9/29/2011,25.7199,25.8201,23.55,24.12,929544,1.608,-1.91,12514288.65
9/30/2011,24.8001,24.8901,23.49,24.39,1336053,1.626,1.12,12880265.4
10/3/2011,24.9501,24.9999,23.25,23.73,1023129,1.582,-2.71,13069864.65
10/4/2011,23.2899,24.3201,22.9299,23.6601,1200213,1.5773,-0.3,13362705.15
10/5/2011,24.03,25.8351,23.3499,25.3701,1229413,1.6913,7.23,13940376.1
10/6/2011,25.3701,27.6,25.02,26.9601,1769025,1.7973,6.27,14887872.8
10/7/2011,26.9799,27.6,26.0499,26.9901,1311547,1.7993,0.11,15369586.5
10/10/2011,27.3099,28.1799,27,27.8799,923415,1.8587,3.3,15637220.2
10/11/2011,27.51,27.7701,27.09,27.6099,576003,1.8407,-0.97,15524376.7
10/12/2011,27.2499,27.9999,27.2001,27.8001,1123363,1.8533,0.68,15743816.95
10/13/2011,27.63,28.47,27.4401,27.9399,1043812,1.8627,0.51,16104792.65
10/14/2011,27.9999,28.5501,27.2601,28.05,1400468,1.87,0.39,16091963.9
10/17/2011,27.8601,27.9999,27.2601,27.42,754439,1.828,-2.25,15789781.45
10/18/2011,27.3,28.4274,26.7099,28.3401,999689,1.8893,3.35,15654285.7
10/19/2011,28.02,28.0599,27.3,27.57,792849,1.838,-2.72,15508240.45
10/20/2011,27.4401,27.4701,27,27.3399,999646,1.8227,-0.83,15675974.2
10/21/2011,27.3999,28.2999,27.0099,28.0299,1142549,1.8687,2.52,15665640.7
10/24/2011,27.87,28.89,27.75,28.5501,940549,1.9033,1.85,15670016.95
10/25/2011,28.23,28.86,27.8001,28.2501,654371,1.8833,-1.05,15654973.45
10/26/2011,28.1901,28.3701,27.3999,27.9801,510479,1.8653,-0.96,15495428.2
10/27/2011,28.3401,28.95,28.11,28.7601,869334,1.9173,2.79,15450270.7
10/28/2011,28.5,30,28.0101,29.8701,1264992,1.9913,3.86,15396974.95
10/31/2011,29.4999,29.5101,28.7499,29.37,1133968,1.958,-1.67,15480104.2
11/1/2011,28.3899,28.92,27.9999,28.8801,635775,1.9253,-1.67,15056775
11/2/2011,29.0001,29.2599,28.2501,28.71,875520,1.914,-0.59,14791355.25
11/3/2011,30,32.49,29.5299,32.46,2510602,2.164,13.06,15347537.95
11/4/2011,31.4601,32.4,30.51,32.31,3033106,2.154,-0.46,16638707.15
11/7/2011,31.6401,32.0001,30.75,31.2699,1266268,2.0847,-3.22,16895846.9
11/8/2011,31.3701,32.0001,30.72,31.8399,1167829,2.1227,1.82,17339717.1
11/9/2011,30.87,31.4901,30.3,30.8799,953655,2.0587,-3.02,17212436.1
11/10/2011,30.9399,31.5,30.6501,31.3299,747273,2.0887,1.46,16990031.15
11/11/2011,31.8999,34.5,30.57,33.6399,3875122,2.2427,7.37,18846021.55
11/14/2011,33,33.54,32.6199,33.2199,1325655,2.2147,-1.25,19274434.25
11/15/2011,32.9199,34.4001,32.73,33.93,890904,2.262,2.14,19192845.5
11/16/2011,33.48,35.0001,33.4029,34.9401,1833135,2.3293,2.98,19973060
11/17/2011,34.5,34.8999,33.1899,33.6801,1349264,2.2453,-3.61,20235273.5
11/18/2011,33.6399,34.11,32.5401,32.6001,902728,2.1733,-3.21,20055407.75
11/21/2011,32.4399,32.4399,31.05,31.7601,1031523,2.1173,-2.58,20123638.25
11/22/2011,31.7601,32.79,31.05,32.07,732518,2.138,0.98,20182248.5
11/23/2011,31.7601,32.0499,31.2501,31.4499,451813,2.0967,-1.93,20138249
11/25/2011,31.5501,32.4099,31.08,31.6599,239595,2.1107,0.67,19665944.05
11/28/2011,32.0001,33.2799,31.8099,32.5599,681124,2.1707,2.84,19228042.35
11/29/2011,32.49,33.0699,31.6299,31.7499,591054,2.1167,-2.49,18820856.15
11/30/2011,32.4999,32.9301,32.22,32.7399,760965,2.1827,3.12,18914748.65
12/1/2011,32.5701,33.99,31.98,32.6001,1030107,2.1733,-0.43,19030688.9
12/2/2011,32.8299,33.69,32.4,33.3,802717,2.22,2.15,17749775.2
12/5/2011,33.5301,35.0001,33.4302,34.4199,1160049,2.2947,3.36,16344982.5
12/6/2011,34.2,34.98,34.0311,34.8699,951809,2.3247,1.31,16109138.25
12/7/2011,34.6299,34.89,33.8001,34.1901,674244,2.2793,-1.95,15738948.8
12/8/2011,30.84,31.65,29.61,30.8901,3305944,2.0593,-9.65,17503165.5
12/9/2011,30.54,31.1199,30.2799,31.0401,1239443,2.0693,0.49,17872293.7
12/12/2011,30.4401,30.6201,30.0201,30.4101,758657,2.0273,-2.03,15534944.35
12/13/2011,30.57,30.93,28.911,29.4501,994014,1.9633,-3.16,15286213.6
12/14/2011,29.4999,29.6799,27.9999,28.53,1163839,1.902,-3.12,15490914.85
12/15/2011,28.6701,29.1699,28.1199,28.62,700261,1.908,0.32,14641258.65
12/16/2011,28.7901,28.9299,27.9801,27.9999,1029604,1.8667,-2.16,14401513.65
12/19/2011,28.0899,28.5,27.3699,27.75,986951,1.85,-0.89,14464680.9
12/20/2011,28.05,28.4499,27.7149,27.9,844380,1.86,0.54,14324323.65
12/21/2011,27.9099,28.0701,26.0301,27.57,1705806,1.838,-1.18,15054290.35
12/22/2011,27.6,28.05,27.3,27.7701,1009801,1.8513,0.72,15472782.05
12/23/2011,27.9999,27.9999,27.5199,27.9,591390,1.86,0.47,15736628.3
12/27/2011,27.66,28.77,27.6399,28.5699,777402,1.9047,2.4,15808837.5
12/28/2011,28.9899,29.2395,28.0401,28.5099,575138,1.9007,-0.21,15796900.5
12/29/2011,28.59,29.34,28.5489,28.7301,488150,1.9153,0.77,15592289.25
12/30/2011,28.4901,28.98,28.2501,28.56,339860,1.904,-0.59,15074603.3
1/3/2012,28.9401,29.4999,27.6501,28.08,928051,1.872,-1.68,15168603.8
1/4/2012,28.2099,28.6701,27.5001,27.7101,630036,1.8473,-1.32,14771093.35
1/5/2012,27.7599,27.93,26.85,27.12,1005431,1.808,-2.13,14811309.85
1/6/2012,27.2001,27.7899,26.4099,26.91,986286,1.794,-0.77,15045342.05
1/9/2012,27,27.4899,26.1201,27.2499,896950,1.8167,1.27,13238596.6
1/10/2012,27.4401,27.7599,27.2499,27.6201,671732,1.8413,1.35,12812812.65
1/11/2012,27.6201,28.38,27.3,28.23,672239,1.882,2.21,12747999.15
1/12/2012,28.4799,28.62,27.8049,28.2501,729300,1.8833,0.07,12549462.95
1/13/2012,28.4001,28.5,22.6401,22.7901,5506437,1.5193,-19.33,15806411.3
1/17/2012,26.6199,27.3399,26.4099,26.6001,4652385,1.7733,16.72,18770504.9
1/18/2012,26.6901,26.88,26.25,26.8101,1260182,1.7873,0.79,18943438.4
1/19/2012,27.1899,27.7401,26.61,26.76,1246221,1.784,-0.18,19137890.9
1/20/2012,26.9001,27,26.4,26.6001,662289,1.7733,-0.6,19001321.95
1/23/2012,26.8101,27.21,26.6001,26.7699,594533,1.7847,0.64,18167866.5
1/24/2012,26.6301,27.6801,26.4399,27.42,857913,1.828,2.43,18053950.5
1/25/2012,27.27,28.0101,27.0501,27.9699,611112,1.8647,2.01,18068742
1/26/2012,28.0701,29.58,27.9999,28.9401,1271027,1.9293,3.46,18438960.75
1/27/2012,28.5,29.7201,28.5,29.3301,748361,1.9553,1.35,18568878
1/30/2012,29.49,29.61,28.5291,29.5701,728979,1.9713,0.82,18749499.75
1/31/2012,29.9001,30,28.8699,29.07,956712,1.938,-1.69,19212139.45
2/1/2012,29.07,29.7,29.0001,29.58,523169,1.972,1.75,18908477.25
2/2/2012,29.7201,30.8799,29.6049,30.2499,805609,2.0167,2.27,19040157.7
2/3/2012,30.4101,31.3299,30.2499,31.1499,764418,2.0767,2.98,18859397.25
2/6/2012,31.1001,31.8999,31.05,31.8,652161,2.12,2.09,18608802.8
2/7/2012,31.8,31.8,30.8199,31.5999,1021502,2.1067,-0.63,18702216.8
2/8/2012,31.5999,32.01,31.29,31.9299,623626,2.1287,1.04,18666137.3
2/9/2012,32.0001,32.9001,31.4301,32.58,1277967,2.172,2.03,19120434
2/10/2012,32.2599,32.2695,29.8401,31.1001,1874138,2.0733,-4.54,19979063.2
2/13/2012,31.5501,32.0601,30.9,31.4901,1157857,2.0993,1.25,16717628.35
2/14/2012,31.74,33.7899,31.4001,33.1701,1811364,2.2113,5.34,14586862.7
2/15/2012,33.0999,34.41,32.2701,33.6,2764475,2.24,1.3,15715082.4
2/16/2012,33.5001,34.5099,32.5401,34.1799,2219635,2.2787,1.73,16445142.9
2/17/2012,33.99,34.9701,33.5001,34.9701,1376644,2.3313,2.31,16980909.85
2/21/2012,34.8699,34.8699,33.81,34.5,1135787,2.3,-1.34,17386851.05
2/22/2012,34.5,34.7199,32.4999,34.2201,1654984,2.2813,-0.81,17984654.3
2/23/2012,33.99,34.9701,33.5601,34.53,820344,2.302,0.91,18141579
2/24/2012,34.23,34.5201,33.27,33.75,959865,2.25,-2.26,17908207.5
2/27/2012,33.4101,33.9999,33,33.6201,605953,2.2413,-0.39,17801401.5
2/28/2012,33.6399,34.44,33.1701,33.81,612183,2.254,0.57,17713804.5
2/29/2012,33.81,34.1199,33.1401,33.4101,535684,2.2273,-1.18,17398032.8
3/1/2012,33.51,34.5,33.3051,34.41,703435,2.294,2.99,17533232.3
3/2/2012,34.4001,34.5,33.7101,34.0401,549971,2.2693,-1.08,17341503.1
3/5/2012,34.35,34.4001,33.4599,33.7701,466938,2.2513,-0.79,17118393.1
3/6/2012,33.2499,33.2799,32.6199,33.1101,573749,2.2073,-1.95,17059584.1
3/7/2012,33.12,33.315,32.9106,33.12,364831,2.208,0.03,16567080.15
3/8/2012,33.1101,33.4899,33.0399,33.0699,633267,2.2047,-0.15,16574310.9
3/9/2012,33.2001,35.31,33.2001,34.74,1553422,2.316,5.05,16780902.15
3/12/2012,34.6899,36.2901,34.5999,36.0099,1964519,2.4007,3.66,16848687.9
3/13/2012,36.51,36.5901,35.4999,36.09,1001642,2.406,0.22,16731526.65
3/14/2012,36,36,34.8,35.2899,851463,2.3527,-2.22,16011600.9
3/15/2012,35.28,35.4801,34.7799,35.0001,571596,2.3333,-0.82,14366941
3/16/2012,34.8999,35.8899,34.83,35.3199,729236,2.3547,0.92,13249141.05
3/19/2012,35.2599,35.3199,34.5399,34.98,1015585,2.332,-0.96,12978346.8
3/20/2012,34.98,35.1999,34.5699,34.9599,567001,2.3307,-0.06,12551756.6
3/21/2012,34.9401,35.3001,34.5999,35.1501,607103,2.3433,0.54,11765845.15
3/22/2012,34.9701,35.1501,34.2999,34.4001,522353,2.2933,-2.13,11542351.2
3/23/2012,34.26,34.6299,33.15,34.08,1170566,2.272,-0.93,11700376.95
3/26/2012,35.5899,38.0901,35.0415,37.4001,3140890,2.4933,9.74,13601580.35
3/27/2012,37.1601,39.9501,37.0299,37.9401,2540052,2.5293,1.44,15047482.75
3/28/2012,37.7799,38.4399,37.1103,37.8501,954969,2.5233,-0.24,15361947.2
3/29/2012,38.19,38.19,37.0299,37.3299,796334,2.4887,-1.37,15431622.15
3/30/2012,37.5201,37.9401,36.6801,37.2399,886311,2.4827,-0.24,15683877.85
4/2/2012,37.3299,37.9701,36.5301,36.5799,1028503,2.4387,-1.77,16105052.3
4/3/2012,36.6999,38.4696,36.6699,38.01,1104149,2.534,3.91,16502853
4/4/2012,35.2701,35.49,34.6899,35.0001,4482815,2.3333,-7.92,19591341.6
4/5/2012,35.1,35.4399,34.41,34.4799,1509477,2.2987,-1.48,20248499.8
4/9/2012,34.1001,34.29,33.0999,33.15,1655804,2.21,-3.86,20325286.3
4/10/2012,33.15,33.849,32.1,32.46,1847668,2.164,-2.08,20237648.05
4/11/2012,33.24,33.2901,32.01,33.09,1105446,2.206,1.94,20315501.05
4/12/2012,33.7701,34.4799,32.9199,33.4401,1034153,2.2293,1.06,20452518.55
4/13/2012,33.9399,34.0401,32.85,33.5901,649580,2.2393,0.45,20511006.55
4/16/2012,33.4101,33.6999,32.0901,32.25,1099750,2.15,-3.99,20788892.75
4/17/2012,32.43,33.0699,32.04,32.2401,1115537,2.1493,-0.03,20863856.75
4/18/2012,32.0901,32.7501,31.53,32.6601,823095,2.1773,1.3,21055927.95
4/19/2012,32.7501,33.4299,32.4999,33.1599,774877,2.2107,1.53,21181759.15
4/20/2012,33.1401,33.7299,32.94,33.1599,821773,2.2107,0,21406324.85
4/23/2012,32.8599,32.97,31.71,31.9401,890714,2.1293,-3.68,21196435.85
4/24/2012,31.8201,32.1999,30.9999,31.8201,674467,2.1213,-0.38,19346617.95
4/25/2012,32.07,32.9901,32.07,32.91,712133,2.194,3.43,17975678.05
4/26/2012,32.9601,33.5199,32.91,33.4899,427619,2.2327,1.76,17580164.85
4/27/2012,33.6,33.63,32.91,33.3399,590205,2.2227,-0.45,17425567.4
4/30/2012,33.27,33.36,32.58,33.1299,413948,2.2087,-0.63,17071294.45
5/1/2012,33.1299,34.2099,33.1299,33.78,658947,2.252,1.96,16794126.75
5/2/2012,33.5001,34.3899,33.39,33.9399,497251,2.2627,0.48,16338952.55
5/3/2012,33.9099,33.9999,32.13,32.46,842106,2.164,-4.36,13608420.9
5/4/2012,32.3199,32.46,31.4001,31.83,1247485,2.122,-1.94,13411926.9
5/7/2012,31.9599,32.58,31.6101,32.4699,1157968,2.1647,2.01,13038549.9
5/8/2012,32.4999,32.7282,29.37,30.1899,3097179,2.0127,-7.02,13975683.1
5/9/2012,30.3,30.7701,29.76,30.06,1947827,2.004,-0.43,14607468.85
5/10/2012,32.97,34.68,32.4,32.9601,5556300,2.1973,9.65,17999078.95
5/11/2012,32.49,33.4401,32.16,32.25,1221204,2.15,-2.15,18427797.65
5/14/2012,31.92,32.13,30.0501,30.06,1380841,2.004,-6.79,18638615.9
5/15/2012,30.2601,30.96,29.22,29.43,1585681,1.962,-2.1,18991223.9
5/16/2012,29.58,30.18,28.8801,29.1801,1257192,1.9453,-0.85,19316796.65
5/17/2012,29.3001,29.79,28.2399,28.5699,1149042,1.9047,-2.09,19597420.4
5/18/2012,28.3701,28.4601,26.8299,27.5601,1616486,1.8373,-3.54,20193455.15
5/21/2012,27.5799,29.2599,27.12,28.77,1475169,1.918,4.39,20631796.4
5/22/2012,30.0999,31.3401,30,30.7899,2366169,2.0527,7.02,21900573.55
5/23/2012,30.5601,31.05,29.4999,31.02,1220348,2.068,0.75,22281735.5
5/24/2012,31.2501,31.2501,29.6901,30.3201,1075519,2.0213,-2.26,22767661.2
5/25/2012,30.1599,30.4077,29.1999,29.8101,757009,1.9873,-1.68,22892764.2
5/29/2012,30.0099,31.9299,30.0099,31.6899,1649916,2.1127,6.31,23819740.9
5/30/2012,31.08,31.4199,30.24,30.4101,1307140,2.0273,-4.04,24305886.35
5/31/2012,30.0699,30.2901,28.7499,29.4999,1118700,1.9667,-2.99,24771973.8
6/1/2012,28.53,29.16,27.7599,28.1499,885709,1.8767,-4.58,24804676.05
6/4/2012,28.0299,28.41,27.1101,27.8799,1030833,1.8587,-0.96,24642187.05
6/5/2012,27.84,28.3899,27.5601,27.9099,630885,1.8607,0.11,24246874.1
6/6/2012,28.2,29.4501,28.14,29.22,910507,1.948,4.69,22606870.15
6/7/2012,29.8101,29.8701,28.8501,28.9299,492015,1.9287,-0.99,21515010.45
6/8/2012,28.86,30.1899,28.1475,30.0801,881208,2.0053,3.97,18008691.6
6/11/2012,30.3099,30.9999,28.9584,29.1201,635947,1.9413,-3.19,17569748.15
6/12/2012,29.2299,29.8401,28.8099,29.6601,568994,1.9773,1.85,16960862.2
6/13/2012,29.55,30.6399,29.4699,29.7699,844370,1.9847,0.37,16404878.95
6/14/2012,30.18,30.6501,28.62,29.3901,872160,1.9593,-1.28,16116104.95
6/15/2012,29.3901,29.9499,28.8099,29.91,646737,1.994,1.77,15739375.5
6/18/2012,29.94,32.3301,29.4999,31.8399,1256795,2.1227,6.45,15469607.25
6/19/2012,32.0199,32.6595,31.5,32.0901,911028,2.1393,0.78,15046501.5
6/20/2012,33.5001,34.5,33.21,33.78,3422341,2.252,5.27,15838630.5
6/21/2012,34.26,34.2801,31.8399,32.19,1891894,2.146,-4.71,16342290
6/22/2012,32.6001,33.9801,32.46,33.7851,3047451,2.2523,4.95,17821238.95
6/25/2012,33.9399,34.1199,32.7501,33.1101,1503185,2.2073,-2,18380871.65
6/26/2012,32.0499,32.3499,31.3899,31.6101,2613848,2.1073,-4.53,19103820.6
6/27/2012,31.8999,32.445,31.5699,31.9599,1047193,2.1307,1.11,18908860.35
6/28/2012,31.8999,32.1099,30.6201,31.41,914039,2.094,-1.72,18755364.6
6/29/2012,32.7999,32.7999,30.9999,31.29,1125703,2.086,-0.38,18935360.1
7/2/2012,31.35,31.7994,30.1899,30.3999,1315533,2.0267,-2.84,19148885.1
7/3/2012,30.6,30.9999,30.3999,30.66,947127,2.044,0.85,19386067.3
7/5/2012,30.81,31.6701,30.8001,31.23,1253865,2.082,1.86,19643585.8
7/6/2012,30.99,31.7301,30.8001,30.99,784660,2.066,-0.77,19863070.25
7/9/2012,30.9399,31.83,30.6699,31.4901,910408,2.0993,1.61,19884970.25
7/10/2012,31.5399,32.4801,30.8901,31.2699,758352,2.0847,-0.7,19976774
7/11/2012,31.5699,31.68,31.0101,31.5099,638516,2.1007,0.77,20028915.5
7/12/2012,31.29,33.0099,30.8001,32.7,1125669,2.18,3.77,20239889.75
7/13/2012,32.97,34.4001,32.8299,34.2501,1304911,2.2833,4.74,20564453
7/16/2012,34.32,36,33.9,35.9601,1743907,2.3973,4.99,21387331.2
7/17/2012,35.0001,35.2101,32.3799,33.3501,2569462,2.2233,-7.26,22371831.4
7/18/2012,31.4199,33.6699,31.0599,32.1501,2882083,2.1433,-3.6,23850122.6
7/19/2012,32.7201,33.15,32.04,32.2701,1435877,2.1513,0.37,22360274.65
7/20/2012,32.07,32.25,31.2501,31.7901,1568465,2.1193,-1.49,22117702.9
7/23/2012,31.05,31.2999,30.6201,30.66,1386742,2.044,-3.55,20872171.2
7/24/2012,30.66,31.0401,29.6199,29.8401,1500675,1.9893,-2.68,20870288.7
7/25/2012,29.9199,29.9799,28.7499,28.95,2844064,1.93,-2.98,21042950.7
7/26/2012,29.9001,30,27.6399,28.1301,2263004,1.8753,-2.83,21954808.95
7/27/2012,28.71,29.6601,28.1001,29.5101,1672967,1.9673,4.91,22524004.95
7/30/2012,29.5101,30.2481,27.21,27.3501,2066039,1.8233,-7.32,23229256.95
7/31/2012,27.54,27.9699,27.3501,27.42,1575059,1.828,0.26,23423901.45
8/1/2012,27.99,27.99,26.0301,26.25,1592216,1.75,-4.27,23907718.2
8/2/2012,26.8401,26.85,25.5201,26.1,1305015,1.74,-0.57,23946080.7
8/3/2012,26.9001,27.5499,26.7399,27.27,1209469,1.818,4.48,24264687.45
8/6/2012,27.5499,28.7001,27.5499,28.2699,1528168,1.8847,3.67,24728007.45
8/7/2012,28.77,30.9,28.5,30.2499,2387303,2.0167,7,25949721.35
8/8/2012,29.9001,30,28.59,29.0901,1308894,1.9393,-3.84,26452505.55
8/9/2012,29.52,30,29.13,29.4099,672584,1.9607,1.1,26112691.1
8/10/2012,29.31,29.94,29.31,29.94,707390,1.996,1.8,25664549.65
8/13/2012,29.6901,31.2999,29.1009,31.17,870049,2.078,4.11,25009156.15
8/14/2012,30.75,31.17,29.2599,29.4201,793335,1.9613,-5.62,23677060.95
8/15/2012,29.3901,29.7,28.8099,29.4,525385,1.96,-0.07,21909536.8
8/16/2012,29.5299,30.39,29.4999,30.3,668973,2.02,3.06,21334358.1
8/17/2012,30.2901,30.7101,29.9799,30.0099,508122,2.0007,-0.96,20539100.15
8/20/2012,30.15,30.39,29.1,29.5101,1179007,1.9673,-1.67,20383298.9
8/21/2012,29.58,30,29.0001,29.1099,761516,1.9407,-1.35,19828928.95
8/22/2012,29.01,30.0399,29.01,29.9499,775489,1.9967,2.89,18277497.75
8/23/2012,30,30.8499,29.6499,30.7299,1470973,2.0487,2.6,17683474.5
8/24/2012,30.06,30.24,29.4099,29.4999,1430010,1.9667,-4,17501256.75
8/27/2012,29.5701,29.7,28.17,28.32,1350324,1.888,-4,16964470.5
8/28/2012,28.4001,29.3751,27.9999,28.6899,1402655,1.9127,1.31,16835167.5
8/29/2012,28.4901,28.6401,28.02,28.41,838882,1.894,-0.98,16270167
8/30/2012,28.5999,28.74,28.1001,28.41,656307,1.894,0,15783635.3
8/31/2012,28.6101,28.8399,28.2,28.5201,539736,1.9013,0.39,15281334.85
9/4/2012,28.5201,28.9899,27.9,28.14,752496,1.876,-1.33,14699580.15
9/5/2012,28.0101,28.5,27.81,27.9399,639227,1.8627,-0.71,13388522.5
9/6/2012,27.9999,28.8999,27.9,28.5501,841642,1.9033,2.18,13038083.5
9/7/2012,28.5501,29.5701,28.5,29.3499,953150,1.9567,2.81,13248508.7
9/10/2012,29.1999,29.3499,27.2949,27.3699,1484014,1.8247,-6.75,13830977.4
9/11/2012,27.7599,28.1601,27.3999,27.8001,1014870,1.8533,1.57,13939593.15
9/12/2012,27.9,28.5801,27.8001,28.2801,1145333,1.8853,1.73,14203591.65
9/13/2012,28.5699,29.4999,28.4799,29.4801,1486358,1.9653,4.24,14924322.1
9/14/2012,30,30.6501,29.6499,30.39,1536668,2.026,3.09,15575094.05
9/17/2012,32.3499,32.7801,31.5099,32.5401,3212990,2.1693,7.07,17603745.7
9/18/2012,31.8801,31.8999,30.6801,31.3401,1788479,2.0893,-3.69,18060849.7
9/19/2012,30.9999,31.74,30.9399,31.05,1048456,2.07,-0.92,18276055.4
9/20/2012,30.93,31.5,30.6801,30.9,912371,2.06,-0.48,18378716.9
9/21/2012,31.1001,31.4901,29.5401,30.0201,1870169,2.0013,-2.85,18678113.9
9/24/2012,29.5101,31.0299,29.4,30.66,1302003,2.044,2.13,18582108.65
9/25/2012,28.62,29.4801,27.5301,27.66,5684951,1.844,-9.78,21833078.75
9/26/2012,27.66,28.4001,27.48,27.54,1527319,1.836,-0.43,21926576.75
9/27/2012,27.8199,28.5399,27.6,28.4901,1758552,1.8993,3.45,22616329.25
9/28/2012,28.7301,29.8899,28.6101,29.28,4343337,1.952,2.77,25381602.35
10/1/2012,29.4999,29.8899,29.0001,29.16,884304,1.944,-0.41,25640029.05
10/2/2012,29.28,29.8899,29.0001,29.7999,728969,1.9867,2.2,25622383.8
10/3/2012,29.7501,29.9499,29.2401,29.3001,1055287,1.9533,-1.68,25934429.5
10/4/2012,30,30.0999,28.65,29.4,1541206,1.96,0.34,26459102.5
10/5/2012,29.7,29.8101,28.68,28.89,938669,1.926,-1.73,26448241.75
10/8/2012,28.86,29.4,28.611,29.25,890005,1.95,1.25,26002735
10/9/2012,29.1201,29.1201,28.2501,28.3701,1193478,1.8913,-3.01,26136691
10/10/2012,28.3899,28.7199,28.0101,28.4001,505063,1.8933,0.11,25656487.8
10/11/2012,28.9401,28.98,28.2501,28.32,450571,1.888,-0.28,24879646.85
10/12/2012,28.32,28.7301,27.5001,27.6399,987534,1.8427,-2.4,24467796.35
10/15/2012,28.02,28.05,26.8599,27.33,1469166,1.822,-1.12,23159928.4
10/16/2012,27.6699,28.0899,27.3399,28.0599,479248,1.8707,2.67,22178004.45
10/17/2012,28.2501,28.8399,27.8001,28.8192,667963,1.9213,2.7,21892634
10/18/2012,28.9899,28.9899,27.78,28.0401,740947,1.8693,-2.71,21764065.3
10/19/2012,27.8301,28.2,27.3,27.7401,1027301,1.8493,-1.07,21131914.3
10/22/2012,27.99,27.9999,27.36,27.8499,470198,1.8567,0.4,20508059.85
10/23/2012,27.3801,28.56,27.3702,28.3899,749273,1.8927,1.94,16806300.8
10/24/2012,28.5201,28.5201,27.2499,27.42,1016367,1.828,-3.42,16423086.8
10/25/2012,27.8001,27.8001,27.45,27.5199,577686,1.8347,0.37,15537436.6
10/26/2012,27.5301,27.8001,27.0201,27.3801,477305,1.8253,-0.51,12637912
10/31/2012,27.6999,28.35,27.3699,28.1313,775141,1.8754,2.74,12556039.75
11/1/2012,28.2501,29.49,28.2,29.2455,1024053,1.9497,3.96,12777353.45
11/2/2012,29.2701,29.55,28.5501,28.9182,1030264,1.9279,-1.12,12758586.2
11/5/2012,29.7999,31.5801,29.3301,31.5,2049117,2.1,8.93,13139519.45
11/6/2012,30.6099,31.2,29.9499,31.1499,2323942,2.0767,-1.11,14178474.15
11/7/2012,30.9999,32.0499,30.81,31.5399,1715416,2.1027,1.25,14797532.4
11/8/2012,31.0101,31.8801,30.9399,31.3101,1273985,2.0873,-0.73,14857912.65
11/9/2012,30.6,30.93,29.85,30.3201,863027,2.0213,-3.16,15126386.35
11/12/2012,30.2901,31.4199,30.1599,31.0701,557651,2.0713,2.47,15206696.35
11/13/2012,31.29,32.0001,30.72,31.6143,998262,2.1076,1.75,15214742.35
11/14/2012,31.9599,32.1201,31.2039,31.38,871314,2.092,-0.74,14766353.35
11/15/2012,31.2999,31.44,30.5001,30.8199,983940,2.0547,-1.78,15144873.05
11/16/2012,31.1499,32.0001,30.5901,31.8399,908649,2.1227,3.31,15325388.25
11/19/2012,32.07,33.2499,31.8399,32.9199,1392547,2.1947,3.39,15814088.95
11/20/2012,32.7999,33.0999,31.9101,33,922426,2.2,0.24,15735432.7
11/21/2012,32.61,33.4701,32.286,32.4699,963132,2.1647,-1.6,16105133.9
11/23/2012,32.6001,32.8299,31.7001,32.13,430212,2.142,-1.05,15865838.15
11/26/2012,32.1,32.3001,31.62,32.2701,496219,2.1513,0.43,15475726.45
11/27/2012,32.13,32.6601,31.5201,32.1501,910769,2.1433,-0.37,15725539.4
11/28/2012,32.0001,34.29,31.9101,33.2301,1525298,2.2153,3.36,16511534.85
11/29/2012,33.4401,33.9999,32.8701,33.69,1103314,2.246,1.39,16757664.6
11/30/2012,33.63,34.2801,33.0099,33.8199,1420283,2.2547,0.39,17054837.1
12/3/2012,33.8901,35.0001,33.5001,34.62,2085752,2.308,2.36,17846453.1
12/4/2012,34.08,34.8,33.5499,33.9,1264210,2.26,-2.08,17257772.85
12/5/2012,33.8199,34.1901,33.5799,33.7101,661486,2.2473,-0.56,16010930.2
12/6/2012,33.8199,34.8,33.5001,33.9,660397,2.26,0.57,15219665.25
12/7/2012,34.2999,34.4901,33.8499,34.17,664586,2.278,0.8,14762615.3
12/10/2012,34.4301,34.8,34.1799,34.5699,929750,2.3047,1.17,14812657.55
12/11/2012,34.5999,35.4999,34.4601,35.28,1572590,2.352,2.05,15573862.5
12/12/2012,35.2101,35.7999,34.95,35.2599,2063876,2.3507,-0.06,16373073
12/13/2012,35.2599,35.3001,32.7501,33.6099,2151223,2.2407,-4.68,17333004.75
12/14/2012,33.78,34.4001,33.5901,33.81,1022942,2.254,0.59,17362256.25
12/17/2012,33.7701,34.5,33.75,34.4001,824808,2.2933,1.74,17299375.5
12/18/2012,34.26,35.07,34.26,34.59,1554435,2.306,0.55,17420791.5
12/19/2012,34.7499,35.2599,34.5201,34.6101,1298730,2.3073,0.06,17703019.5
12/20/2012,34.5099,34.788,34.05,34.4301,921193,2.2953,-0.52,17671565.25
12/21/2012,33.9399,34.17,33.5799,33.9999,1492305,2.2667,-1.25,18468135.7
12/24/2012,33.6399,34.35,33.5499,34.2801,375796,2.2853,0.82,18377818.45
12/26/2012,33.96,34.5,33.5001,33.5901,601784,2.2393,-2.01,18146079
12/27/2012,33.5001,33.9099,33,33.69,561085,2.246,0.3,17422918.55
12/28/2012,33.3801,33.6501,33.0201,33.2199,414135,2.2147,-1.39,16906033.6
12/31/2012,33,33.9699,33,33.87,594846,2.258,1.96,16286955.15
